sentiment|sentence|sentiment_score|confidence_rating|explanation_score|explanation|processed|vector|results|fold|SVM|NB|LR|RF
1|I have been very satisfied with this cell phone from day one.|0.9|0.9333333333333332|1.0|The user's explanations consistently indicate a high level of satisfaction with the cell phone, reflecting a strong positive sentiment throughout.|['satisfi', 'cell', 'phone', 'day', 'one', '.']|[0. 0. 0. ... 0. 0. 0.]|0.4103637039661407|3.0|0|1|1|0
1|They keep getting better and better (this is my third one and I've had numerous Palms too).|0.9666666666666668|0.8666666666666667|0.9666666666666668|The explanations all indicate a consistent positive sentiment and satisfaction with the product, emphasizing its improvements and the user's multiple positive experiences with similar products.|"['keep', 'get', 'better', 'better', '(', 'third', 'one', ""i'v"", 'numer', 'palm', ')', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.350693017244339|2.0|0|0|0|0
0|Awkward to use and unreliable.|-0.8000000000000002|0.9|0.8666666666666667|"The explanations indicate a consistent negative sentiment towards something described as ""awkward to use and unreliable,"" which suggests dissatisfaction, frustration, and difficulties."|['awkward', 'use', 'unreli', '.']|[0. 0. 0. ... 0. 0. 0.]|0.338579386472702|4.0|0|0|0|0
1|The shipping time was also very quick!|0.7666666666666666|0.9|0.8666666666666667|The overall sentiment is positive, as the prompt highlights the user's satisfaction with the quick shipping time and suggests a positive experience with the shipping service.|['ship', 'time', 'also', 'quick']|[0. 0. 0. ... 0. 0. 0.]|0.350693017244339|2.0|0|1|0|0
0|Not as good as I had hoped.|-0.5666666666666667|0.8000000000000002|0.7999999999999999|"The summarized explanation is: The phrase ""Not as good as I had hoped"" indicates disappointment and lower expectations, resulting in a negative sentiment."|['good', 'hope', '.']|[0. 0. 0. ... 0. 0. 0.]|0.8911966681480408|1.0|1|1|1|1
1|Good case!.|0.9666666666666668|0.8666666666666667|0.8333333333333334|"The summary explanation is that the prompt ""Good case!"" is a clear and confident expression of a positive sentiment, with emphasis on the word ""good"" indicating a favorable opinion of the case."|['good', 'case', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5726101398468018|0.0|1|1|1|1
0|Doesn't Work.|-0.8333333333333334|0.8666666666666667|0.8333333333333334|"The phrase ""Doesn't Work"" has a highly negative sentiment, indicating strong dissatisfaction or frustration due to something not functioning properly, as reflected by the sentiment score of -0.8 and high confidence rating."|['work', '.']|[0. 0. 0. ... 0. 0. 0.]|0.4624463617801666|4.0|0|1|0|0
1|Really good product.|1.0|0.9|1.0|The user's feedback indicates a strongly positive sentiment towards the product, expressing satisfaction with its quality.|['realli', 'good', 'product', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5593128204345703|0.0|1|1|1|1
0|Unfortunately it did not work.|-0.7333333333333334|0.8666666666666667|0.9|"The phrase ""Unfortunately it did not work"" conveys a negative sentiment and reflects disappointment or dissatisfaction due to the lack of success or desired outcome."|['unfortun', 'work', '.']|[0. 0. 0. ... 0. 0. 0.]|0.51060950756073|4.0|0|0|0|0
0|All three broke within two months of use.|-0.8333333333333334|0.9|0.8333333333333334|The user had a negative experience with three items that broke within a short period of time, resulting in a highly negative sentiment.|['three', 'broke', 'within', 'two', 'month', 'use', '.']|[0. 0. 0. ... 0. 0. 0.]|0.2331885695457458|2.0|0|0|0|0
0|dont buy it.|-0.8333333333333334|0.8666666666666667|0.8333333333333334|"The phrase ""don't buy it"" has a highly negative sentiment, with a strong indication of dissatisfaction or disappointment."|['dont', 'buy', '.']|[0. 0. 0. ... 0. 0. 0.]|0.2176639437675476|0.0|0|0|0|0
0|My father has the V265, and the battery is dying.|0.1666666666666666|0.7333333333333334|0.7999999999999999|The sentiment is generally neutral with a slight positive lean, as the mention of the father having a V265 phone implies a sense of ownership and familiarity, while the concern about the battery dying suggests a slight negative sentiment.|['father', 'v265', ',', 'batteri', 'die', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3391404151916504|0.0|0|0|0|0
0|However, the ear pads come off easily and after only one week I lost one.|-0.6666666666666666|0.85|0.5333333333333333|The user sentiment is negative due to frustration with the product's ear pads, which easily come off and result in losing one within a week, indicating dissatisfaction with durability and quality.|['howev', ',', 'ear', 'pad', 'come', 'easili', 'one', 'week', 'lost', 'one', '.']|[0. 0. 0. ... 0. 0. 0.]|0.2801595032215118|4.0|0|0|0|0
0|The calls drop, the phone comes on and off at will, the screen goes black and the worst of all it stops ringing intermittently.|-0.8666666666666667|0.9|0.8333333333333334|The phone has numerous issues including frequent call drops, random power on and off, black screen, and intermittent ringing, resulting in a highly negative sentiment towards its functionality.|['call', 'drop', ',', 'phone', 'come', ',', 'screen', 'goe', 'black', 'worst', 'stop', 'ring', 'intermitt', '.']|[0. 0. 0. ... 0. 0. 0.]|0.0949624702334404|1.0|0|0|0|0
0|Horrible, horrible protector.|-0.8000000000000002|0.9|0.8333333333333334|"The repeated use of the word ""horrible"" and the association with the term ""protector"" consistently indicate a strong negative sentiment."|['horribl', ',', 'horribl', 'protector', '.']|[0. 0. 0. ... 0. 0. 0.]|0.2878184616565704|3.0|0|0|0|0
0|I don't like this Nokia either.|-0.7333333333333334|0.8666666666666667|0.8666666666666667|The explanations indicate a strong and consistent negative sentiment towards the Nokia device, with users expressing their dislike for it.|['like', 'nokia', 'either', '.']|[0. 0. 0. ... 0. 0. 0.]|0.4903259873390198|0.0|0|0|0|0
0|Reaching for the bottom row is uncomfortable, and the send and end keys are not where I expect them to be.3.|-0.6|0.8000000000000002|0.8666666666666667|The sentiment score is moderately negative and there is confidence in the rating. The user expresses discomfort and frustration with the placement of keys, providing clear reasoning for the negative sentiment.|['reach', 'bottom', 'row', 'uncomfort', ',', 'send', 'end', 'key', 'expect', '.', '3', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3391404151916504|0.0|0|0|0|0
0|I have bought this Nokia cell phone a few weeks ago and it was a nightmare.|-0.7666666666666666|0.8666666666666667|0.8333333333333334|"The text expresses a negative sentiment towards the Nokia cell phone purchase, as the user's experience is described as a ""nightmare"" and expresses frustration and disappointment."|['bought', 'nokia', 'cell', 'phone', 'week', 'ago', 'nightmar', '.']|[0. 0. 0. ... 0. 0. 0.]|0.6252185106277466|2.0|0|1|0|0
0|It would take too long to describe how bad my customer service experience has been with Amazon.|-0.8333333333333334|0.9|0.7666666666666666|The explanation suggests a consistent negative sentiment towards the customer service experience with Amazon, citing instances of bad encounters, dissatisfaction, frustration, and a low rating. The explanation is clear, concise, and provides sufficient reasoning for the negative sentiment expressed in the statement.|['would', 'take', 'long', 'describ', 'bad', 'custom', 'servic', 'experi', 'amazon', '.']|[0. 0. 0. ... 0. 0. 0.]|0.1902017146348953|2.0|0|0|0|0
0|the only VERY DISAPPOINTING thing was there was NO SPEAKERPHONE!!!!|-0.3333333333333333|0.8666666666666667|0.7999999999999999|The summary explanation is: The user expresses strong negative sentiment and disappointment due to the absence of a speakerphone, as indicated by capital letters, exclamation marks, and a high confidence rating.|['disappoint', 'thing', 'speakerphon']|[0. 0. 0. ... 0. 0. 0.]|0.0917290300130844|1.0|0|0|0|0
0|Terrible.. My car will not accept this cassette.|-0.8333333333333334|0.8833333333333333|0.6999999999999998|"The prompt is characterized by a strong negative sentiment, as indicated by the use of the word ""terrible"" to describe the car's behavior and the frustration expressed regarding the car's inability to accept a cassette. This negative sentiment is further supported by the sentiment score, which is strongly negative (-0.8), and the explanation is deemed clear and accurate in reflecting the negative sentiment."|['terribl', '.', '.', 'car', 'accept', 'cassett', '.']|[0. 0. 0. ... 0. 0. 0.]|0.210684984922409|0.0|0|0|0|0
0|Product is useless, since it does not have enough charging current to charge the 2 cellphones I was planning to use it with.|-0.8000000000000002|0.9|0.8666666666666667|"The user's comment expresses a negative sentiment towards the product, stating that it is ""useless"" because it cannot charge multiple cellphones simultaneously and lacks sufficient charging current."|['product', 'useless', ',', 'sinc', 'enough', 'charg', 'current', 'charg', 'cellphon', 'plan', 'use', '.']|[0. 0. 0. ... 0. 0. 0.]|0.2163972407579422|0.0|0|0|0|0
0|It's not what it says it is.|-0.1999999999999999|0.4333333333333333|0.2666666666666666|The summary explanation is that the statement is neutral, without expressing any positive or negative sentiment, despite the use of a negation word and an expression of disappointment.|['say', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3391404151916504|0.0|0|0|0|0
0|Stay Away From the Q!.|-0.8000000000000002|0.9|0.85|"The phrase ""Stay Away From the Q!"" conveys a strongly negative sentiment through the use of warning language and an exclamation mark, suggesting a dislike or negative experience with ""the Q""."|['stay', 'away', 'q', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3571996390819549|3.0|0|0|0|0
0|Used and dirty.|-0.4333333333333333|0.8666666666666667|0.8666666666666667|"The overall sentiment of the five explanations suggests that the subject being described is negative due to its ""used"" and ""dirty"" condition, implying a lack of desirability and maintenance."|['use', 'dirti', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3609760701656341|3.0|0|1|0|0
0|Very unreliable service from T-mobile !|-0.8333333333333334|0.9|0.8666666666666667|The users' explanations all share a common sentiment - strong dissatisfaction with T-mobile's unreliable service.|['unreli', 'servic', 't-mobil']|[0. 0. 0. ... 0. 0. 0.]|0.3503333628177643|1.0|0|0|0|0
0|Not good enough for the price.|-0.7666666666666666|0.9|0.8333333333333334|"The majority of the explanations highlight that the phrase ""not good enough for the price"" signifies a negative sentiment due to dissatisfaction and disappointment with the product's perceived lack of value in relation to its cost."|['good', 'enough', 'price', '.']|[0. 0. 0. ... 0. 0. 0.]|0.9720247983932496|1.0|1|1|1|1
0|I bought two of them and neither will charge.|-0.7333333333333334|0.9|0.7666666666666666|The overall sentiment is negative, as the user expresses frustration and disappointment with the purchase not meeting their expectations and both items not being able to charge.|['bought', 'two', 'neither', 'charg', '.']|[0. 0. 0. ... 0. 0. 0.]|0.1850910037755966|1.0|0|0|0|0
1|It looks very nice.|0.8666666666666667|0.8666666666666667|0.8333333333333334|"The overall sentiment of the statement ""It looks very nice"" is positive, with the word ""nice"" indicating a favorable opinion and the intensifier ""very"" adding emphasis to this positive perception of whatever is being referred to"|['look', 'nice', '.']|[0. 0. 0. ... 0. 0. 0.]|0.7840072512626648|3.0|1|1|1|1
1|This is an excellent tool, especially when paired with your phone's auto-answer.|0.9666666666666668|0.9|0.9333333333333332|The explanations indicate that the statement is positive because it describes the tool as excellent and emphasizes the additional benefit of utilizing it with the auto-answer feature on a phone.|"['excel', 'tool', ',', 'especi', 'pair', ""phone'"", 'auto-answ', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.8385182023048401|3.0|1|1|1|1
1|I have read other's reviews here but I haven't had any problem with it.|0.3333333333333333|0.8000000000000002|0.7666666666666666|The general sentiment of the text is slightly positive, as the user mentions having a positive experience without encountering any issues. However, the sentiment is not extremely positive or overly enthusiastic.|"['read', ""other'"", 'review', 'problem', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.3571996390819549|3.0|0|0|0|0
0|These products cover up the important light sensor above the ear outlet.|0.0666666666666666|0.8333333333333334|0.8000000000000002|The sentiment of this statement is slightly positive but there is mention of the products covering up an important light sensor, which may cause frustration or inconvenience for the user.|['product', 'cover', 'import', 'light', 'sensor', 'ear', 'outlet', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3536067008972168|4.0|0|1|0|0
1|Comfortable in my hand.|0.9|0.8666666666666667|0.9|The users' explanations consistently convey a positive sentiment towards the product due to its comfortable and ergonomic design, making it easy to hold and use.|['comfort', 'hand', '.']|[0. 0. 0. ... 0. 0. 0.]|0.7368229031562805|2.0|1|1|1|1
0|Just does not work.|-0.8000000000000002|0.9|0.8000000000000002|"The consensus is that the phrase ""just does not work"" carries a highly negative sentiment due to its indication of frustration and disappointment with the functionality or effectiveness of something, resulting in a sentiment score close to -1."|['work', '.']|[0. 0. 0. ... 0. 0. 0.]|0.4521854519844055|0.0|0|1|0|0
0|Poor Reliability.|-0.8000000000000002|0.8666666666666667|0.8666666666666667|"The phrase ""Poor Reliability"" consistently indicates a negative sentiment by emphasizing the low quality and unsatisfactory performance."|['poor', 'reliabl', '.']|[0. 0. 0. ... 0. 0. 0.]|0.1966917663812637|2.0|0|0|0|0
1|(It works!)|1.0|0.9333333333333332|1.0|"The phrase ""It works!"" with an exclamation mark is a highly positive statement, expressing satisfaction and confidence in something functioning correctly."|['(', 'work', ')']|[0. 0. 0. ... 0. 0. 0.]|0.3503333628177643|1.0|0|1|0|0
0|If I take a picture, the battery drops a bar, and starts beeping, letting me know its dieing.|0.2|0.7333333333333334|0.7666666666666666|The sentiment of the explanations is mostly neutral with a slight positive leaning, highlighting minor inconveniences like the battery dropping and device beeping.|['take', 'pictur', ',', 'batteri', 'drop', 'bar', ',', 'start', 'beep', ',', 'let', 'know', 'die', '.']|[0. 0. 0. ... 0. 0. 0.]|0.2496771216392517|4.0|0|0|0|0
0|Terrible product, and waste of money!|-0.8666666666666667|0.9|0.8333333333333334|"The explanations consistently express a highly negative sentiment towards the product, emphasizing it as ""terrible"" and a ""waste of money"", indicating a strong dissatisfaction."|['terribl', 'product', ',', 'wast', 'money']|[0. 0. 0. ... 0. 0. 0.]|0.1203335374593734|2.0|0|0|0|0
0|Last time buying from you.|-0.8333333333333334|0.9166666666666666|0.8000000000000002|"The sentiment score is negative with a rating of -0.8 and a high confidence rating of 0.9 as the user expresses dissatisfaction with their purchase experience, specifically mentioning ""last time buying from you"" which implies a final decision to not continue purchasing from the seller. The explanation grade is high as it provides a concise and clear interpretation of the sentiment expressed."|['last', 'time', 'buy', '.']|[0. 0. 0. ... 0. 0. 0.]|0.0870396271347999|1.0|0|0|0|0
0|It was a waste of my money.|-0.8666666666666667|0.9|0.9666666666666668|The overall sentiment expressed in the explanations is negative, with a clear dissatisfaction and regret over the perceived waste of money and disappointment with a purchase.|['wast', 'money', '.']|[0. 0. 0. ... 0. 0. 0.]|0.1181646436452865|3.0|0|0|0|0
1|So far it has worked like a charm.|1.0|0.9|0.9666666666666668|"The overall sentiment is highly positive, as indicated by the repeated use of the phrase ""worked like a charm"" and the evidence supporting this sentiment, resulting in a high explanation grade."|['far', 'work', 'like', 'charm', '.']|[0. 0. 0. ... 0. 0. 0.]|0.4644256234169006|4.0|1|1|1|1
1|I have only had it for a few weeks, but so far, so good.|0.7666666666666666|0.8333333333333334|0.9333333333333332|The user's experience with the product has been positive so far, indicating a positive sentiment.|['week', ',', 'far', ',', 'good', '.']|[0. 0. 0. ... 0. 0. 0.]|0.8993223309516907|1.0|1|1|1|1
1|But, in any case, the best part is, you can download these pictures to your laptop using IR, or even send pictures from your laptop to the phone.|0.7333333333333334|0.9|0.8333333333333334|The text has a positive sentiment as it emphasizes the convenience and ease of use of downloading and sending pictures between devices, highlighting the functionality and desirability of this feature.|[',', 'case', ',', 'best', 'part', ',', 'download', 'pictur', 'laptop', 'use', 'ir', ',', 'even', 'send', 'pictur', 'laptop', 'phone', '.']|[0. 0. 0. ... 0. 0. 0.]|0.4371658563613891|3.0|0|1|1|1
1|Would recommend this item.|0.85|0.9|0.8666666666666667|Based on the explanations, the overall sentiment is positive as the users express a strong endorsement and satisfaction with the item, indicating a positive experience.|['would', 'recommend', 'item', '.']|[0. 0. 0. ... 0. 0. 0.]|0.6964227557182312|0.0|0|1|0|1
1|It's been my choice headset for years.Great sound; good volume; good noise cancellation.|0.8666666666666667|0.8333333333333334|0.8666666666666667|The overall sentiment of the text is very positive, as the user describes the headset's great sound, good volume, and good noise cancellation as their choice for years.|['choic', 'headset', 'year', '.', 'great', 'sound', ';', 'good', 'volum', ';', 'good', 'nois', 'cancel', '.']|[0. 0. 0. ... 0. 0. 0.]|0.9242746829986572|1.0|1|1|1|1
1|Nice case, feels good in your hands.|0.8000000000000002|0.9|0.8000000000000002|The overall sentiment of the explanations is positive, as they consistently highlight the pleasant experience and positive connotation associated with the case.|['nice', 'case', ',', 'feel', 'good', 'hand', '.']|[0. 0. 0. ... 0. 0. 0.]|0.951909601688385|0.0|1|1|1|1
0|The item received was Counterfeit.|-0.9333333333333332|0.9166666666666666|0.9166666666666666|The item received was counterfeit, leading to a highly negative sentiment expressed by the user with a sentiment score of -0.9.|['item', 'receiv', 'counterfeit', '.']|[0. 0. 0. ... 0. 0. 0.]|0.2887874841690063|2.0|0|0|0|0
1|Just really good.. So far, probably the best BT headset I have ever had.|0.9|0.8666666666666667|0.9333333333333332|The explanations highlight that the sentiment expressed is strongly positive, with the user praising the BT headset as the best they have ever had, indicating high satisfaction and enjoyment.|['realli', 'good', '.', '.', 'far', ',', 'probabl', 'best', 'bt', 'headset', 'ever', '.']|[0. 0. 0. ... 0. 0. 0.]|0.7607751488685608|3.0|1|1|1|1
1|Works fine.|0.8666666666666667|0.8333333333333334|0.9666666666666668|"The overall sentiment of the explanations is that the text is positive, as evidenced by the statement ""Works fine"" indicating that the subject is functioning well and conveying overall satisfaction."|['work', 'fine', '.']|[0. 0. 0. ... 0. 0. 0.]|0.7403163909912109|2.0|1|1|1|1
1|I received my headset in good time and was happy with it.|0.9333333333333332|0.9|0.9666666666666668|The statement expresses a positive sentiment because the user received the headset in a timely manner, was happy with it, and the reasoning provided supports this positive sentiment.|['receiv', 'headset', 'good', 'time', 'happi', '.']|[0. 0. 0. ... 0. 0. 0.]|0.9775131344795228|2.0|1|1|1|1
1|I was very pleased to see that I could replace my well travled swivel holster for my Blackberry flip.|0.9|0.8666666666666667|0.9|The user is expressing a positive sentiment about being able to replace their well-used swivel holster for their Blackberry flip, with a high confidence rating.|['pleas', 'see', 'could', 'replac', 'well', 'travl', 'swivel', 'holster', 'blackberri', 'flip', '.']|[0. 0. 0. ... 0. 0. 0.]|0.7055032253265381|2.0|0|0|1|1
1|My sister has one also and she loves it.|0.8333333333333334|0.8666666666666667|0.8666666666666667|The user's sister loving the product is a clear indication of positive sentiment and enjoyment, resulting in a high sentiment score.|['sister', 'one', 'also', 'love', '.']|[0. 0. 0. ... 0. 0. 0.]|0.8799552321434021|4.0|1|1|1|1
1|Good Quality.|1.0|0.9666666666666668|1.0|"The phrase ""Good Quality"" typically conveys a positive sentiment as it suggests that something is of high quality, which is generally seen as a positive attribute."|['good', 'qualiti', '.']|[0. 0. 0. ... 0. 0. 0.]|0.5726101398468018|0.0|1|1|1|1
0|This is by far the worst purchase I've made on Amazon.|-0.9|0.9|0.8666666666666667|"The summary explanation would be: The explanations consistently show a highly negative sentiment towards the purchase made on Amazon, with words like ""worst purchase"" and ""by far"" emphasizing the extreme nature of the negative experience."|"['far', 'worst', 'purchas', ""i'v"", 'made', 'amazon', '.']"|[0. 0. 0. ... 0. 0. 0.]|0.3476072251796722|2.0|0|1|0|0
1|Excellent dual-purpose headset.|1.0|0.8333333333333334|0.9333333333333332|"The explanations suggest that the prompt is positive because the word ""excellent"" signifies a highly positive sentiment and the phrase ""dual-purpose"" implies versatility and practicality, leading to an overall positive sentiment towards the headset."|['excel', 'dual-purpos', 'headset', '.']|[0. 0. 0. ... 0. 0. 0.]|0.7473713755607605|2.0|1|1|1|1
1|Excellent!.|1.0|1.0|1.0|"The summary of the explanations is that the word ""Excellent!"" is an extremely positive expression that conveys a high level of satisfaction or approval, emphasized by the use of an exclamation mark."|['excel', '.']|[0. 0. 0. ... 0. 0. 0.]|0.7572600245475769|2.0|1|1|1|1
0|Does not work for listening to music with the cingular 8125.|-0.3333333333333333|0.8333333333333334|0.7666666666666666|The user is frustrated and disappointed that the device does not work for listening to music with the Cingular 8125, leading to a slightly negative sentiment.|['work', 'listen', 'music', 'cingular', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3361270725727081|2.0|0|0|0|0
1|It seems completely secure, both holding on to my belt, and keeping the iPhone inside.|0.9333333333333332|0.8666666666666667|0.8666666666666667|The explanations suggest that the statement has a positive sentiment, highlighting confidence and satisfaction with the iPhone's safety, as well as the perception of the item being described as secure and reliable.|['seem', 'complet', 'secur', ',', 'hold', 'belt', ',', 'keep', 'iphon', 'insid', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3199187815189361|0.0|0|0|0|0
0|The bottowm line...another worthless, cheap gimmick from Sprint.|-0.8000000000000002|0.9|0.8333333333333334|The general consensus from the explanations is that the sentiment towards Sprint is negative due to dissatisfaction with their product, with specific mentions of it being worthless and a cheap gimmick.|['bottowm', 'line', '...', 'anoth', 'worthless', ',', 'cheap', 'gimmick', 'sprint', '.']|[0. 0. 0. ... 0. 0. 0.]|0.350693017244339|2.0|0|0|0|0
0|Having trouble with volume.|-0.2333333333333333|0.8333333333333334|0.8833333333333333|The overall sentiment is predominantly negative, with a score of -0.8 and a high confidence rating, as the user expresses frustration and difficulty with adjusting the volume. There are also indications of some positive sentiment, but it is not strongly reflected in the explanation.|['troubl', 'volum', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3571996390819549|3.0|0|0|0|0
1|The only good thing was that it fits comfortably on small ears.|0.2666666666666666|0.8000000000000002|0.8333333333333334|The overall sentiment of the text is positive due to the acknowledgement that the product fits comfortably on small ears, despite potential negative aspects.|['good', 'thing', 'fit', 'comfort', 'small', 'ear', '.']|[0. 0. 0. ... 0. 0. 0.]|0.9608941674232484|1.0|1|1|1|1
0|WARNING - DO NOT BUY!!.|-0.9|0.9|0.8333333333333334|The prompt consistently displays strong negative sentiment and a clear warning against purchasing the product, with the usage of capital letters, exclamation marks, and negative words. The sentiment score is highly confident.|['warn', 'buy', '.']|[0. 0. 0. ... 0. 0. 0.]|0.2176639437675476|0.0|0|0|0|0
1|I am pairing this with my iphone, and I could not be happier with it so far.|0.9333333333333332|0.8666666666666667|0.9|The explanations indicate that the user is extremely satisfied and happy with pairing their iPhone, reflecting a strong positive sentiment.|['pair', 'iphon', ',', 'could', 'happier', 'far', '.']|[0. 0. 0. ... 0. 0. 0.]|0.2192262411117553|4.0|0|0|0|0
0|When it opens, the battery connection is broken and the device is turned off.|-0.6666666666666666|0.85|0.7833333333333333|The explanations suggest that the sentiment is negative due to the broken battery connection and device turning off, indicating frustration and a faulty device.|['open', ',', 'batteri', 'connect', 'broken', 'devic', 'turn', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3386560678482055|3.0|0|1|0|0
0|I didn't want the clip going over the top of my ear, causing discomfort.|-0.3333333333333333|0.7666666666666666|0.8666666666666667|The sentiment of the text is slightly negative with mentions of discomfort and dissatisfaction regarding the clip going over the ear, but the overall tone is not strongly negative.|['want', 'clip', 'go', 'top', 'ear', ',', 'caus', 'discomfort', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3571996390819549|3.0|0|0|0|0
1|Best headset ever!!!.|1.0|0.9333333333333332|0.9666666666666668|"The overall sentiment of the text ""Best headset ever!!!"" is extremely positive and confident, as indicated by the use of exclamation marks and the word ""best"", resulting in a sentiment score of 1."|['best', 'headset', 'ever', '.']|[0. 0. 0. ... 0. 0. 0.]|0.9331554174423218|2.0|1|1|1|1
0|Don't trust their website and don't expect any helpful support.|-0.8000000000000002|0.9|0.8333333333333334|The text consistently shows a negative sentiment towards the website and customer support, with a lack of trust and dissatisfaction mentioned multiple times.|['trust', 'websit', 'expect', 'help', 'support', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3391404151916504|0.0|0|0|0|0
1|It was that loud.Glad to say that the Plantronics 510 maintains a flawless connection to my cell and with no static during normal use.|0.3|0.8666666666666667|0.8000000000000002|The overall sentiment of the explanations is positive, with some slight negativity in the first part. The mention of the Plantronics 510 maintaining a flawless connection without static supports this positive sentiment.|['loud', '.', 'glad', 'say', 'plantron', 'maintain', 'flawless', 'connect', 'cell', 'static', 'normal', 'use', '.']|[0. 0. 0. ... 0. 0. 0.]|0.4083558619022369|4.0|0|1|1|0
0|The speaker is of low quality so as making the ring tones sound very cheap.|-0.8333333333333334|0.8333333333333334|0.8666666666666667|The explanations consistently indicate a negative sentiment towards the speaker's quality and the cheap sound of the ring tones, providing clear reasoning and intensity, resulting in a high explanation grade.|['speaker', 'low', 'qualiti', 'make', 'ring', 'tone', 'sound', 'cheap', '.']|[0. 0. 0. ... 0. 0. 0.]|0.4009285569190979|3.0|0|1|0|0
1|Fits comfortably, came with three sizes of earbud tips.|0.7333333333333334|0.9|0.9|The general consensus is that the statement reflects a positive sentiment due to the mention of the product fitting comfortably and offering three sizes of earbud tips for customization and user satisfaction.|['fit', 'comfort', ',', 'came', 'three', 'size', 'earbud', 'tip', '.']|[0. 0. 0. ... 0. 0. 0.]|0.7478213310241699|4.0|0|1|1|1
1|Excellent product for the price.|1.0|0.9333333333333332|0.9333333333333332|The general sentiment expressed across the explanations is highly positive, with the user describing the product as excellent and emphasizing its value for the price.|['excel', 'product', 'price', '.']|[0. 0. 0. ... 0. 0. 0.]|0.966947615146637|1.0|1|1|1|1
0|Bad Reception.|-0.8000000000000002|0.9|0.8333333333333334|"The explanations highlight that the phrase ""Bad Reception"" conveys a strong and clear negative sentiment, indicating dissatisfaction or frustration with the quality of a connection or communication."|['bad', 'recept', '.']|[0. 0. 0. ... 0. 0. 0.]|0.142212226986885|1.0|0|0|0|0
0|This product is very High quality Chinese CRAP!!!!!!|-0.8000000000000002|0.9|0.8500000000000001|The user's sentiment towards the product is very negative, as indicated by strong negative language, exclamation marks, and a low sentiment score, suggesting extreme dissatisfaction and poor quality.|['product', 'high', 'qualiti', 'chines', 'crap']|[0. 0. 0. ... 0. 0. 0.]|0.3738381266593933|3.0|0|0|0|0
1|It was quite comfortable in the ear.|0.7666666666666666|0.8666666666666667|0.9|The overall sentiment of the explanations is that the statement signifies a positive experience due to the comfortable fit and high level of comfort in the ear.|['quit', 'comfort', 'ear', '.']|[0. 0. 0. ... 0. 0. 0.]|0.643551230430603|3.0|1|1|1|1
1|Great phone.|1.0|0.9333333333333332|1.0|"The overall consensus is that the statement ""Great phone"" indicates a highly confident positive sentiment, as the word ""great"" implies a positive experience with the phone."|['great', 'phone', '.']|[0. 0. 0. ... 0. 0. 0.]|0.9177008271217346|3.0|1|1|1|1
0|Don't buy this product - It fails!.|-0.8333333333333334|0.8666666666666667|0.9666666666666668|The user's statement expresses a strong, negative sentiment towards the product, indicating dissatisfaction and disappointment due to its failures.|['buy', 'product', 'fail', '.']|[0. 0. 0. ... 0. 0. 0.]|0.1651992946863174|4.0|0|0|0|0
0|Everything about this product is wrong.First|-0.8333333333333334|0.8666666666666667|0.8666666666666667|The explanations suggest a highly negative sentiment towards the product, with a clear indication that everything about it is considered wrong or flawed, resulting in a high explanation grade.|['everyth', 'product', 'wrong', '.', 'first']|[0. 0. 0. ... 0. 0. 0.]|0.1539647132158279|3.0|0|1|0|0
1|The pairing of the two devices was so easy it barely took a couple minutes before I started making calls with the voice dialing feature.|0.9333333333333332|0.8166666666666668|0.9333333333333332|The explanations all indicate a positive sentiment towards the pairing of devices and the voice dialing feature, emphasizing how easy and quick it was to set up and use.|['pair', 'two', 'devic', 'easi', 'bare', 'took', 'coupl', 'minut', 'start', 'make', 'call', 'voic', 'dial', 'featur', '.']|[0. 0. 0. ... 0. 0. 0.]|0.7001076936721802|2.0|0|0|1|1
0|This was utterly confusing at first, which caused me to lose a couple of very, very important contacts.|-0.7833333333333333|0.8166666666666668|0.85|The explanations indicate that the text is expressing a negative sentiment, emphasizing the negative impact of losing important contacts, and highlighting the use of strong words and negative tone.|['utterli', 'confus', 'first', ',', 'caus', 'lose', 'coupl', ',', 'import', 'contact', '.']|[0. 0. 0. ... 0. 0. 0.]|0.1383518725633621|2.0|0|0|0|0
0|Terrible phone holder.|-0.9|0.9|0.8333333333333334|"The overall sentiment towards the phone holder is negative, as it is described as ""terrible"" and there is clear dissatisfaction with the product."|['terribl', 'phone', 'holder', '.']|[0. 0. 0. ... 0. 0. 0.]|0.3416009545326233|0.0|0|0|0|0
